# ----------------------------------------
# 411_web-bnet/sc2 (aggregated without locale)
# Site Pageviews
# 20151023-20151114
# ----------------------------------------

Page,Pageviews
/eu.battle.net/sc2/LOCALE/blog/12701118/AGGREGATED,27
/eu.battle.net/sc2/LOCALE/blog/18184816/AGGREGATED,27
/eu.battle.net/sc2/LOCALE/blog/19918206/AGGREGATED,27
/eu.battle.net/sc2/LOCALE/blog/9996564/AGGREGATED,27
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-4-1,27
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173158,27
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173921,27
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175325,27
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175341,27
/kr.battle.net/sc2/LOCALE/blog/18778695/AGGREGATED,27
/kr.battle.net/sc2/LOCALE/blog/9842868/AGGREGATED,27
/kr.battle.net/sc2/LOCALE/forum/11881/index,27
/sea.battle.net/sc2/LOCALE/game/hero/rory-swann,27
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/1,27
/tw.battle.net/sc2/LOCALE/blog/9901430/AGGREGATED,27
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/8,27
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/2,27
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/icehouse/7,27
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/icehouse/8,27
/tw.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/terrain/4,27
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325395,27
/us.battle.net/sc2/LOCALE/blog/18184815/AGGREGATED,27
/us.battle.net/sc2/LOCALE/blog/3940034/AGGREGATED,27
/us.battle.net/sc2/LOCALE/blog/5202424/AGGREGATED,27
/us.battle.net/sc2/LOCALE/blog/6734633/AGGREGATED,27
/us.battle.net/sc2/LOCALE/game/patch-notes/2-0-8,27
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188994,27
/eu.battle.net/sc2/LOCALE/blog/10054118/AGGREGATED,26
/eu.battle.net/sc2/LOCALE/blog/18390550/AGGREGATED,26
/eu.battle.net/sc2/LOCALE/blog/18778695/AGGREGATED,26
/eu.battle.net/sc2/LOCALE/forum/11894/topic,26
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-0-8,26
/eu.battle.net/sc2/LOCALE/ladder/,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172678,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173273,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174782,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175268,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175415,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175492,26
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175679,26
/kr.battle.net/sc2/LOCALE/blog/18792770/AGGREGATED,26
/kr.battle.net/sc2/LOCALE/blog/9840648/AGGREGATED,26
/kr.battle.net/sc2/LOCALE/blog/9865929/AGGREGATED,26
/kr.battle.net/sc2/LOCALE/blog/9866851/AGGREGATED,26
/kr.battle.net/sc2/LOCALE/game/lore/story-so-far/2,26
/sea.battle.net/sc2/LOCALE/forum/11478/,26
/sea.battle.net/sc2/LOCALE/game/patch-notes/2-1-9,26
/sea.battle.net/sc2/LOCALE/game/race/protoss/techtree,26
/sea.battle.net/sc2/LOCALE/game/race/terran/techtree/wol,26
/tw.battle.net/sc2/LOCALE/blog/11067474/AGGREGATED,26
/tw.battle.net/sc2/LOCALE/blog/19825246/AGGREGATED,26
/tw.battle.net/sc2/LOCALE/blog/9882700/AGGREGATED,26
/tw.battle.net/sc2/LOCALE/blog/9885696/AGGREGATED,26
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/5,26
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/6,26
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/7,26
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/2,26
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/icehouse/6,26
/tw.battle.net/sc2/LOCALE/game/patch-notes/1-5-2,26
/tw.battle.net/sc2/LOCALE/game/patch-notes/1-5-4,26
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211281,26
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58857,26
/us.battle.net/sc2/LOCALE/blog/16889477/AGGREGATED,26
/us.battle.net/sc2/LOCALE/blog/17093340/AGGREGATED,26
/us.battle.net/sc2/LOCALE/blog/4055146/AGGREGATED,26
/us.battle.net/sc2/LOCALE/blog/5393885/AGGREGATED,26
/us.battle.net/sc2/LOCALE/game/patch-notes/1-5-1,26
/us.battle.net/sc2/LOCALE/profile/,26
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/187793,26
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188216,26
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188826,26
/eu.battle.net/sc2/LOCALE/blog/10038735/AGGREGATED,25
/eu.battle.net/sc2/LOCALE/blog/11406759/AGGREGATED,25
/eu.battle.net/sc2/LOCALE/blog/15463641/AGGREGATED,25
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-2-2,25
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-0-6,25
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175588,25
/kr.battle.net/sc2/LOCALE/blog/17944912/AGGREGATED,25
/kr.battle.net/sc2/LOCALE/blog/9864494/AGGREGATED,25
/kr.battle.net/sc2/LOCALE/blog/9866387/AGGREGATED,25
/kr.battle.net/sc2/LOCALE/index,25
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57824,25
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58727,25
/sea.battle.net/sc2/LOCALE/blog/18446033/AGGREGATED,25
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4361907,25
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/protoss-decals,25
/tw.battle.net/sc2/LOCALE/blog/10681059/AGGREGATED,25
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/icehouse/5,25
/tw.battle.net/sc2/LOCALE/game/lore/story-so-far/3,25
/tw.battle.net/sc2/LOCALE/game/patch-notes/1-3,25
/tw.battle.net/sc2/LOCALE/game/patch-notes/2-0-7,25
/us.battle.net/sc2/LOCALE/blog/10543006/AGGREGATED,25
/us.battle.net/sc2/LOCALE/blog/7778774/AGGREGATED,25
/us.battle.net/sc2/LOCALE/blog/8649257/AGGREGATED,25
/us.battle.net/sc2/LOCALE/blog/9425568/AGGREGATED,25
/us.battle.net/sc2/LOCALE/blog/9425569/AGGREGATED,25
/us.battle.net/sc2/LOCALE/game/patch-notes/1-2-0,25
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188501,25
/eu.battle.net/sc2/LOCALE/blog/18792768/AGGREGATED,24
/eu.battle.net/sc2/LOCALE/blog/18854715/AGGREGATED,24
/eu.battle.net/sc2/LOCALE/forum/7418691/topic,24
/eu.battle.net/sc2/LOCALE/game/map/,24
/eu.battle.net/sc2/LOCALE/media/blizzard-comics/artanis-sacrifice,24
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174002,24
/kr.battle.net/sc2/LOCALE/blog/9850969/AGGREGATED,24
/kr.battle.net/sc2/LOCALE/blog/9854126/AGGREGATED,24
/kr.battle.net/sc2/LOCALE/blog/9857045/AGGREGATED,24
/kr.battle.net/sc2/LOCALE/blog/9863264/AGGREGATED,24
/kr.battle.net/sc2/LOCALE/legacy-of-the-void/undefined,24
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57877,24
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57946,24
/sea.battle.net/sc2/LOCALE/game/hero/egon-stetmann,24
/sea.battle.net/sc2/LOCALE/game/unit/undefined,24
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211291,24
/tw.battle.net/sc2/LOCALE/blog/10717328/AGGREGATED,24
/tw.battle.net/sc2/LOCALE/blog/18053399/AGGREGATED,24
/tw.battle.net/sc2/LOCALE/blog/9883328/AGGREGATED,24
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/,24
/tw.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/actor/,24
/us.battle.net/sc2/LOCALE/blog/16220909/AGGREGATED,24
/us.battle.net/sc2/LOCALE/blog/17269816/AGGREGATED,24
/us.battle.net/sc2/LOCALE/blog/19883150/AGGREGATED,24
/us.battle.net/sc2/LOCALE/blog/789458/AGGREGATED,24
/us.battle.net/sc2/LOCALE/blog/994848/AGGREGATED,24
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/178473,24
/eu.battle.net/sc2/LOCALE/blog/10042810/AGGREGATED,23
/eu.battle.net/sc2/LOCALE/blog/11738826/AGGREGATED,23
/eu.battle.net/sc2/LOCALE/blog/15381552/AGGREGATED,23
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/,23
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-0-9,23
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173173,23
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173455,23
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173630,23
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175370,23
/kr.battle.net/sc2/LOCALE/)을,23
/kr.battle.net/sc2/LOCALE/blog/10204414/AGGREGATED,23
/kr.battle.net/sc2/LOCALE/blog/18777308/AGGREGATED,23
/kr.battle.net/sc2/LOCALE/blog/9843299/AGGREGATED,23
/kr.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/faq,23
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/,23
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58054,23
/sea.battle.net/sc2/LOCALE/blog/9815835/AGGREGATED,23
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/4,23
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211282,23
/tw.battle.net/sc2/LOCALE/blog/11937005/AGGREGATED,23
/tw.battle.net/sc2/LOCALE/blog/19801932/AGGREGATED,23
/tw.battle.net/sc2/LOCALE/blog/9883020/AGGREGATED,23
/tw.battle.net/sc2/LOCALE/blog/9884057/AGGREGATED,23
/tw.battle.net/sc2/LOCALE/blog/9884511/AGGREGATED,23
/tw.battle.net/sc2/LOCALE/game/heart-of-the-swarm-campaign/kerrigan,23
/tw.battle.net/sc2/LOCALE/game/lore/story-so-far/4,23
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57971,23
/us.battle.net/sc2/LOCALE/blog/11523757/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/15980426/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/18315849/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/2452060/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/2557709/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/4452529/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/5366967/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/7432426/AGGREGATED,23
/us.battle.net/sc2/LOCALE/blog/8778646/AGGREGATED,23
/us.battle.net/sc2/LOCALE/game/patch-notes/1-4-3,23
/us.battle.net/sc2/LOCALE/game/patch-notes/1-5-3,23
/us.battle.net/sc2/LOCALE/media/artwork,23
/us.battle.net/sc2/LOCALE/media/blizzard-comics/artanis-sacrifice/undefined/sc2/es/media/blizzard-comics/artanis-sacrifice/,23
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188700,23
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188896,23
/eu.battle.net/sc2/LOCALE/blog/10619042/AGGREGATED,22
/eu.battle.net/sc2/LOCALE/blog/16220909/AGGREGATED,22
/eu.battle.net/sc2/LOCALE/blog/17862499/AGGREGATED,22
/eu.battle.net/sc2/LOCALE/blog/9991457/AGGREGATED,22
/eu.battle.net/sc2/LOCALE/eng,22
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-3-6,22
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172662,22
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174993,22
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175233,22
/kr.battle.net/sc2/LOCALE/blog/13786268/AGGREGATED,22
/kr.battle.net/sc2/LOCALE/blog/9850224/AGGREGATED,22
/kr.battle.net/sc2/LOCALE/blog/9861972/AGGREGATED,22
/kr.battle.net/sc2/LOCALE/blog/9869783/AGGREGATED,22
/kr.battle.net/sc2/LOCALE/blog/9869789/AGGREGATED,22
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58273,22
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58302,22
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/5,22
/sea.battle.net/sc2/LOCALE/game/race/protoss/techtree/wol,22
/sea.battle.net/sc2/LOCALE/game/race/zerg/techtree,22
/tw.battle.net/sc2/LOCALE/game/lore/short-stories,22
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/3,22
/tw.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/2,22
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211269,22
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211307,22
/us.battle.net/sc2/LOCALE/blog/14905498/AGGREGATED,22
/us.battle.net/sc2/LOCALE/blog/15036747/AGGREGATED,22
/us.battle.net/sc2/LOCALE/blog/2568250/AGGREGATED,22
/us.battle.net/sc2/LOCALE/blog/8528973/AGGREGATED,22
/us.battle.net/sc2/LOCALE/blog/9369230/AGGREGATED,22
/us.battle.net/sc2/LOCALE/forum/8126901/topic,22
/us.battle.net/sc2/LOCALE/launch,22
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188440,22
/eu.battle.net/sc2/LOCALE/blog/10012308/AGGREGATED,21
/eu.battle.net/sc2/LOCALE/blog/10055296/AGGREGATED,21
/eu.battle.net/sc2/LOCALE/blog/11289172/AGGREGATED,21
/eu.battle.net/sc2/LOCALE/blog/12346797/AGGREGATED,21
/eu.battle.net/sc2/LOCALE/blog/18579720/AGGREGATED,21
/eu.battle.net/sc2/LOCALE/blog/19843156/AGGREGATED,21
/eu.battle.net/sc2/LOCALE/forum/7418695/topic,21
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-2-1,21
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174867,21
/kr.battle.net/sc2/LOCALE/blog/15463641/AGGREGATED,21
/kr.battle.net/sc2/LOCALE/blog/9853968/AGGREGATED,21
/kr.battle.net/sc2/LOCALE/blog/9870437/AGGREGATED,21
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/6,21
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/great-one/1,21
/sea.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter5,21
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325385,21
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325398,21
/tw.battle.net/sc2/LOCALE/blog/10530389/AGGREGATED,21
/tw.battle.net/sc2/LOCALE/blog/12277091/AGGREGATED,21
/tw.battle.net/sc2/LOCALE/blog/12426482/AGGREGATED,21
/tw.battle.net/sc2/LOCALE/blog/19822052/AGGREGATED,21
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/9,21
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/4,21
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/7,21
/tw.battle.net/sc2/LOCALE/game/patch-notes/2-0-8,21
/us.battle.net/sc2/LOCALE/blog/13813406/AGGREGATED,21
/us.battle.net/sc2/LOCALE/blog/14525391/AGGREGATED,21
/us.battle.net/sc2/LOCALE/blog/16658017/AGGREGATED,21
/us.battle.net/sc2/LOCALE/blog/600592/AGGREGATED,21
/us.battle.net/sc2/LOCALE/blog/7486362/AGGREGATED,21
/us.battle.net/sc2/LOCALE/blog/9067516/AGGREGATED,21
/us.battle.net/sc2/LOCALE/game/map/,21
/us.battle.net/sc2/LOCALE/game/patch-notes/1-3-0,21
/us.battle.net/sc2/LOCALE/game/patch-notes/1-4-2,21
/eu.battle.net/sc2/LOCALE/blog/10039892/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/blog/10053458/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/blog/10061466/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/blog/13646985/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/blog/16467430/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/blog/19954444/ http://eu.battle.net/sc2/es/blog/19911221/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/blog/9975578/AGGREGATED,20
/eu.battle.net/sc2/LOCALE/game/hero,20
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-5-0,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172729,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172891,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174082,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174476,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174853,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175404,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175498,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175531,20
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175536,20
/kr.battle.net/sc2/LOCALE/blog/12277092/AGGREGATED,20
/kr.battle.net/sc2/LOCALE/blog/12346798/AGGREGATED,20
/kr.battle.net/sc2/LOCALE/blog/18560679/AGGREGATED,20
/kr.battle.net/sc2/LOCALE/blog/19127980/AGGREGATED,20
/kr.battle.net/sc2/LOCALE/blog/9850438/AGGREGATED,20
/kr.battle.net/sc2/LOCALE/blog/9852048/AGGREGATED,20
/kr.battle.net/sc2/LOCALE/forum//,20
/kr.battle.net/sc2/LOCALE/forum/13528,20
/kr.battle.net/sc2/LOCALE/forum/14337/topic,20
/kr.battle.net/sc2/LOCALE/game/lore/story-so-far/3,20
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-3-0,20
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-3-6,20
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-5-1,20
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57848,20
/sea.battle.net/sc2/LOCALE/blog/10970487/AGGREGATED,20
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/,20
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/1,20
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/3,20
/sea.battle.net/sc2/LOCALE/game/race/terran/techtree,20
/tw.battle.net/sc2/LOCALE/blog/12922111/AGGREGATED,20
/tw.battle.net/sc2/LOCALE/blog/9902194/AGGREGATED,20
/tw.battle.net/sc2/LOCALE/blog/9904156/AGGREGATED,20
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/21,20
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/23,20
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/5,20
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/8,20
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325388,20
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325396,20
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325400,20
/us.battle.net/sc2/LOCALE/blog/10449286/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/12346797/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/12941347/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/16658016/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/4475015/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/693082/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/7681234/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/809157/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/8376060/AGGREGATED,20
/us.battle.net/sc2/LOCALE/blog/8996394/AGGREGATED,20
/us.battle.net/sc2/LOCALE/forum/13441/topic,20
/us.battle.net/sc2/LOCALE/media/blizzard-comics/artanis-sacrifice,20
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/186535,20
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/187610,20
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188963,20
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/189348,20
/eu.battle.net/sc2/LOCALE/blog/10017218/AGGREGATED,19
/eu.battle.net/sc2/LOCALE/blog/10031375/AGGREGATED,19
/eu.battle.net/sc2/LOCALE/blog/10055894/AGGREGATED,19
/eu.battle.net/sc2/LOCALE/blog/10071884/AGGREGATED,19
/eu.battle.net/sc2/LOCALE/blog/9985629/AGGREGATED,19
/eu.battle.net/sc2/LOCALE/blog/9995857/AGGREGATED,19
/eu.battle.net/sc2/LOCALE/forum/7418692/topic,19
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173905,19
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175539,19
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175599,19
/kr.battle.net/sc2/LOCALE/blog/19254692/AGGREGATED,19
/kr.battle.net/sc2/LOCALE/blog/19801932/AGGREGATED,19
/kr.battle.net/sc2/LOCALE/blog/19912882/AGGREGATED,19
/kr.battle.net/sc2/LOCALE/blog/9844045/AGGREGATED,19
/kr.battle.net/sc2/LOCALE/blog/9855842/AGGREGATED,19
/kr.battle.net/sc2/LOCALE/game/lore/story-so-far/4,19
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-2-0,19
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57795,19
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/7,19
/sea.battle.net/sc2/LOCALE/game/patch-notes/1-1,19
/sea.battle.net/sc2/LOCALE/game/patch-notes/2-0-4,19
/sea.battle.net/sc2/LOCALE/game/race/zerg/techtree/wol,19
/tw.battle.net/sc2/LOCALE/blog/10929605/AGGREGATED,19
/tw.battle.net/sc2/LOCALE/blog/12346798/AGGREGATED,19
/tw.battle.net/sc2/LOCALE/blog/16341833/AGGREGATED,19
/tw.battle.net/sc2/LOCALE/blog/9889575/AGGREGATED,19
/tw.battle.net/sc2/LOCALE/blog/9902139/AGGREGATED,19
/tw.battle.net/sc2/LOCALE/game/heart-of-the-swarm-campaign/evolution-pit,19
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/3,19
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/22,19
/tw.battle.net/sc2/LOCALE/game/patch-notes/1-4-0,19
/tw.battle.net/sc2/LOCALE/game/patch-notes/2-0-9,19
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211306,19
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325399,19
/us.battle.net/sc2/LOCALE/blog/10145829/AGGREGATED,19
/us.battle.net/sc2/LOCALE/blog/1124638/AGGREGATED,19
/us.battle.net/sc2/LOCALE/blog/13480732/AGGREGATED,19
/us.battle.net/sc2/LOCALE/blog/15955975/AGGREGATED,19
/us.battle.net/sc2/LOCALE/blog/18854715/AGGREGATED,19
/us.battle.net/sc2/LOCALE/blog/426266/AGGREGATED,19
/us.battle.net/sc2/LOCALE/blog/4487503/AGGREGATED,19
/us.battle.net/sc2/LOCALE/game/game/hero/jim-raynor,19
/us.battle.net/sc2/LOCALE/game/patch-notes/1-5-2,19
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/189009,19
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/189406,19
/eu.battle.net/sc2/LOCALE/blog,18
/eu.battle.net/sc2/LOCALE/blog/10024751/AGGREGATED,18
/eu.battle.net/sc2/LOCALE/blog/9975754/AGGREGATED,18
/eu.battle.net/sc2/LOCALE/blog/9989927/AGGREGATED,18
/eu.battle.net/sc2/LOCALE/community/,18
/eu.battle.net/sc2/LOCALE/forum/11861/topic,18
/eu.battle.net/sc2/LOCALE/forum/7418693/topic,18
/eu.battle.net/sc2/LOCALE/game/guide/bnet-overview,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172599,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172812,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172924,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173092,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173111,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173753,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174129,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/175002,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/176067,18
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/176255,18
/kr.battle.net/sc2/LOCALE/blog/10530389/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/blog/12444476/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/blog/9848972/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/blog/9852238/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/blog/9868033/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/blog/9869581/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/blog/9870264/AGGREGATED,18
/kr.battle.net/sc2/LOCALE/game/lore/story-so-far/6,18
/kr.battle.net/sc2/LOCALE/legacy-of-the-void/)를,18
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58280,18
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/9,18
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211295,18
/tw.battle.net/sc2/LOCALE/blog/16803821/AGGREGATED,18
/tw.battle.net/sc2/LOCALE/blog/9895703/AGGREGATED,18
/tw.battle.net/sc2/LOCALE/blog/9901000/AGGREGATED,18
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/13,18
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/14,18
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/18,18
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/19,18
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/6,18
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/9,18
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211300,18
/us.battle.net/sc2/LOCALE/blog/14933073/AGGREGATED,18
/us.battle.net/sc2/LOCALE/blog/15224770/AGGREGATED,18
/us.battle.net/sc2/LOCALE/blog/3684219/AGGREGATED,18
